258640000,2020-06-01T03:25:51,37.44700,-123.18083,15.8,176.0,176.0,CLIPPER NEPTUN,IMO9372432,LAHY6,80,0,204,32,12.1,,A
308457000,2020-06-01T03:30:22,29.18491,-116.01738,20.3,163.0,164.0,DISNEY WONDER,IMO9126819,C6QM8,60,0,294,32,8.0,,A
309901000,2020-06-01T03:34:50,26.28242,-115.91872,18.7,132.4,135.0,MOL CELEBRATION,IMO9321251,C6WW7,70,0,316,45,14.5,,B
309901000,2020-06-01T03:39:09,26.26675,-115.90093,18.7,131.8,133.0,MOL CELEBRATION,IMO9321251,C6WW7,70,0,316,45,14.5,,B
311588000,2020-06-01T03:43:29,33.07959,-76.66213,16.6,41.3,43.0,DOLE ECUADOR,IMO8513479,C6FX6,70,0,178,27,8.7,70,B
353592000,2020-06-01T03:47:57,25.02547,-114.12807,14.9,-101.6,309.0,HANOI BRIDGE,IMO9588093,3FHS3,70,0,334,45,14.0,73,B
258640000,2020-06-01T03:52:40,37.32550,-123.17500,16.5,176.0,176.0,CLIPPER NEPTUN,IMO9372432,LAHY6,80,0,204,32,12.1,,A
229646000,2020-06-01T03:57:56,26.66292,-114.58643,16.1,-88.6,320.0,DANAE C,IMO9226425,9HA3481,70,0,208,29,11.4,79,B
258640000,2020-06-01T04:02:17,37.28083,-123.17183,16.8,178.0,176.0,CLIPPER NEPTUN,IMO9372432,LAHY6,80,0,204,32,12.1,,B
309901000,2020-06-01T04:08:32,26.16720,-115.77382,18.4,124.3,124.0,MOL CELEBRATION,IMO9321251,C6WW7,70,0,316,45,14.5,,B
311588000,2020-06-01T04:13:16,33.19643,-76.57302,16.6,32.5,37.0,DOLE ECUADOR,IMO8513479,C6FX6,70,0,178,27,8.7,70,B
477639300,2020-06-01T04:18:25,28.86161,-119.60277,15.3,-100.5,310.0,BERNHARD SCHULTE,IMO9484546,VRGA3,70,0,264,32,13.5,71,B
373932000,2020-06-01T04:23:45,25.81897,-75.87462,18.3,-76.6,335.0,HANGZHOU BAY BRIDGE,IMO9566394,3FMK3,70,0,334,45,14.0,73,B
258640000,2020-06-01T04:28:13,37.16250,-123.14417,16.8,160.0,158.0,CLIPPER NEPTUN,IMO9372432,LAHY6,80,0,204,32,12.1,,A
477639300,2020-06-01T04:32:55,28.90048,-119.65738,15.3,-100.7,310.0,BERNHARD SCHULTE,IMO9484546,VRGA3,70,0,264,32,13.5,71,B
309901000,2020-06-01T04:38:20,26.07753,-115.63622,18.2,127.5,127.0,MOL CELEBRATION,IMO9321251,C6WW7,70,0,316,45,14.5,,B
308457000,2020-06-01T04:42:58,28.79749,-115.88979,19.6,164.1,166.0,DISNEY WONDER,IMO9126819,C6QM8,60,0,294,32,8.0,,B
258640000,2020-06-01T04:47:28,37.07817,-123.10267,16.8,158.0,157.0,CLIPPER NEPTUN,IMO9372432,LAHY6,80,0,204,32,12.1,,B
477639300,2020-06-01T04:52:43,28.95206,-119.73216,15.2,-103.2,307.0,BERNHARD SCHULTE,IMO9484546,VRGA3,70,0,264,32,13.5,71,B
477639300,2020-06-01T04:58:08,28.96587,-119.75307,15.3,-102.6,308.0,BERNHARD SCHULTE,IMO9484546,VRGA3,70,0,264,32,13.5,71,B
308457000,2020-06-01T05:02:16,28.69534,-115.85867,19.6,164.3,164.0,DISNEY WONDER,IMO9126819,C6QM8,60,0,294,32,8.0,,B
477639300,2020-06-01T05:07:38,28.98994,-119.78990,15.3,-103.3,308.0,BERNHARD SCHULTE,IMO9484546,VRGA3,70,0,264,32,13.5,71,B
353592000,2020-06-01T05:12:09,25.24852,-114.42788,14.8,-100.6,309.0,HANOI BRIDGE,IMO9588093,3FHS3,70,0,334,45,14.0,73,B
229646000,2020-06-01T05:16:38,26.93981,-114.82678,15.7,-89.6,322.0,DANAE C,IMO9226425,9HA3481,70,0,208,29,11.4,79,B
353592000,2020-06-01T05:20:57,25.27142,-114.45885,14.7,-100.6,309.0,HANOI BRIDGE,IMO9588093,3FHS3,70,0,334,45,14.0,73,B
309901000,2020-06-01T05:25:26,25.93008,-115.42604,18.3,127.9,128.0,MOL CELEBRATION,IMO9321251,C6WW7,70,0,316,45,14.5,,B
636019760,2020-06-01T05:29:57,23.93617,-113.38664,16.5,-111.6,297.0,NYK LYNX,IMO9229324,D5WA5,70,0,299,40,12.1,70,B
258640000,2020-06-01T05:34:29,36.87117,-122.99883,16.7,157.0,156.0,CLIPPER NEPTUN,IMO9372432,LAHY6,80,0,204,32,12.1,,B
338500000,2020-06-01T05:39:24,36.61395,-126.17593,14.3,125.9,124.0,EAGLE BAY,IMO9642095,KEBO,80,0,251,43,15.0,80,B
477639300,2020-06-01T05:44:01,29.07940,-119.92377,14.6,-102.1,307.0,BERNHARD SCHULTE,IMO9484546,VRGA3,70,0,264,32,13.5,71,B
309901000,2020-06-01T05:48:33,25.85702,-115.32347,18.3,128.5,127.0,MOL CELEBRATION,IMO9321251,C6WW7,70,0,316,45,14.5,,B
309901000,2020-06-01T05:53:08,25.84248,-115.30310,18.1,128.1,127.0,MOL CELEBRATION,IMO9321251,C6WW7,70,0,316,45,14.5,,B
258640000,2020-06-01T05:58:02,36.76833,-122.94533,17.1,158.0,156.0,CLIPPER NEPTUN,IMO9372432,LAHY6,80,0,204,32,12.1,,A
308457000,2020-06-01T06:02:22,28.38625,-115.75600,19.4,163.8,164.0,DISNEY WONDER,IMO9126819,C6QM8,60,0,294,32,8.0,,B
258640000,2020-06-01T06:07:55,36.72483,-122.92267,17.4,157.0,156.0,CLIPPER NEPTUN,IMO9372432,LAHY6,80,0,204,32,12.1,,A
477639300,2020-06-01T06:13:08,29.15742,-120.03427,14.9,-101.0,309.0,BERNHARD SCHULTE,IMO9484546,VRGA3,70,0,264,32,13.5,71,B
373932000,2020-06-01T06:18:52,26.34318,-76.17703,18.1,-78.6,331.0,HANGZHOU BAY BRIDGE,IMO9566394,3FMK3,70,0,334,45,14.0,73,B
636019760,2020-06-01T06:23:51,24.04729,-113.62452,16.5,-114.4,295.0,NYK LYNX,IMO9229324,D5WA5,70,0,299,40,12.1,70,B
309901000,2020-06-01T06:29:03,25.73053,-115.14521,18.0,128.9,128.0,MOL CELEBRATION,IMO9321251,C6WW7,70,0,316,45,14.5,,B
636019760,2020-06-01T06:33:51,24.06656,-113.66980,16.4,-114.2,297.0,NYK LYNX,IMO9229324,D5WA5,70,0,299,40,12.1,70,B
636019760,2020-06-01T06:38:14,24.07498,-113.68976,16.6,-115.9,296.0,NYK LYNX,IMO9229324,D5WA5,70,0,299,40,12.1,70,B
636019760,2020-06-01T06:43:38,24.08531,-113.71456,16.7,-114.8,296.0,NYK LYNX,IMO9229324,D5WA5,70,0,299,40,12.1,70,B
636019760,2020-06-01T06:48:08,24.09369,-113.73523,16.7,-115.9,296.0,NYK LYNX,IMO9229324,D5WA5,70,0,299,40,12.1,70,B
309901000,2020-06-01T06:52:52,25.65450,-115.04109,18.1,129.4,129.0,MOL CELEBRATION,IMO9321251,C6WW7,70,0,316,45,14.5,,B
353592000,2020-06-01T06:58:15,25.51842,-114.80070,14.4,-103.6,307.0,HANOI BRIDGE,IMO9588093,3FHS3,70,0,334,45,14.0,73,B
308457000,2020-06-01T07:02:58,28.10507,-115.58207,19.2,144.9,143.0,DISNEY WONDER,IMO9126819,C6QM8,60,0,294,32,8.0,,B
636019760,2020-06-01T07:07:44,24.13336,-113.82490,16.9,-113.2,298.0,NYK LYNX,IMO9229324,D5WA5,70,0,299,40,12.1,70,B
636019760,2020-06-01T07:12:13,24.14288,-113.84511,16.7,-111.8,298.0,NYK LYNX,IMO9229324,D5WA5,70,0,299,40,12.1,70,B
258640000,2020-06-01T07:17:16,36.42167,-122.76150,17.1,156.0,157.0,CLIPPER NEPTUN,IMO9372432,LAHY6,80,0,204,32,12.1,,B
229646000,2020-06-01T07:22:21,27.37609,-115.19829,16.3,-87.6,320.0,DANAE C,IMO9226425,9HA3481,70,0,208,29,11.4,79,B
308457000,2020-06-01T07:27:10,27.99825,-115.49557,19.6,143.6,142.0,DISNEY WONDER,IMO9126819,C6QM8,60,0,294,32,8.0,,B
308457000,2020-06-01T07:32:04,27.97661,-115.47789,19.5,144.1,143.0,DISNEY WONDER,IMO9126819,C6QM8,60,0,294,32,8.0,,B
477639300,2020-06-01T07:37:08,29.37352,-120.34810,15.0,-102.9,308.0,BERNHARD SCHULTE,IMO9484546,VRGA3,70,0,264,32,13.5,71,B
229646000,2020-06-01T07:42:02,27.44528,-115.25901,15.9,-88.6,319.0,DANAE C,IMO9226425,9HA3481,70,0,208,29,11.4,79,B
636019760,2020-06-01T07:46:38,24.21611,-114.00023,16.8,-113.3,297.0,NYK LYNX,IMO9229324,D5WA5,70,0,299,40,12.1,70,B
353592000,2020-06-01T07:51:45,25.64977,-114.99168,14.8,-103.6,307.0,HANOI BRIDGE,IMO9588093,3FHS3,70,0,334,45,14.0,73,B
229646000,2020-06-01T07:57:08,27.49792,-115.30742,16.1,-89.6,319.0,DANAE C,IMO9226425,9HA3481,70,0,208,29,11.4,79,B
308457000,2020-06-01T08:01:11,27.84839,-115.37700,19.0,143.8,142.0,DISNEY WONDER,IMO9126819,C6QM8,60,0,294,32,8.0,,B
258640000,2020-06-01T08:06:23,36.20550,-122.64733,17.7,156.0,157.0,CLIPPER NEPTUN,IMO9372432,LAHY6,80,0,204,32,12.1,,A
308457000,2020-06-01T08:11:10,27.80521,-115.34125,19.5,142.7,142.0,DISNEY WONDER,IMO9126819,C6QM8,60,0,294,32,8.0,,B
477639300,2020-06-01T08:16:25,29.47434,-120.49726,15.3,-100.0,310.0,BERNHARD SCHULTE,IMO9484546,VRGA3,70,0,264,32,13.5,71,B
229646000,2020-06-01T08:20:44,27.58123,-115.38208,16.2,-85.6,321.0,DANAE C,IMO9226425,9HA3481,70,0,208,29,11.4,79,B
308457000,2020-06-01T08:25:35,27.74149,-115.28957,19.5,144.9,144.0,DISNEY WONDER,IMO9126819,C6QM8,60,0,294,32,8.0,,B
308457000,2020-06-01T08:29:58,27.72192,-115.27401,19.6,144.6,144.0,DISNEY WONDER,IMO9126819,C6QM8,60,0,294,32,8.0,,B
309901000,2020-06-01T08:34:27,25.33334,-114.59127,18.4,128.9,129.0,MOL CELEBRATION,IMO9321251,C6WW7,70,0,316,45,14.5,,B
565473000,2020-06-01T08:39:02,28.38904,-116.12943,17.8,-70.8,341.0,MAERSK NORTHAMPTON,IMO9215919,9VPY3,70,0,210,30,11.5,70,B
353592000,2020-06-01T08:43:45,25.78042,-115.17690,14.6,-101.6,309.0,HANOI BRIDGE,IMO9588093,3FHS3,70,0,334,45,14.0,73,B
258640000,2020-06-01T08:48:17,36.01817,-122.55283,17.4,159.0,156.0,CLIPPER NEPTUN,IMO9372432,LAHY6,80,0,204,32,12.1,,B
338500000,2020-06-01T08:52:59,36.17270,-125.41115,14.2,127.4,128.0,EAGLE BAY,IMO9642095,KEBO,80,0,251,43,15.0,80,B
309901000,2020-06-01T08:57:22,25.25954,-114.49077,18.3,128.5,128.0,MOL CELEBRATION,IMO9321251,C6WW7,70,0,316,45,14.5,,B
308457000,2020-06-01T09:01:10,27.58261,-115.16343,19.8,144.3,143.0,DISNEY WONDER,IMO9126819,C6QM8,60,0,294,32,8.0,,B
309901000,2020-06-01T09:05:50,25.23244,-114.45381,18.1,129.1,129.0,MOL CELEBRATION,IMO9321251,C6WW7,70,0,316,45,14.5,,B
477639300,2020-06-01T09:10:31,29.61653,-120.70201,15.3,-101.1,310.0,BERNHARD SCHULTE,IMO9484546,VRGA3,70,0,264,32,13.5,71,B
229646000,2020-06-01T09:14:44,27.78018,-115.54959,16.8,-87.6,322.0,DANAE C,IMO9226425,9HA3481,70,0,208,29,11.4,79,B
229646000,2020-06-01T09:19:02,27.79639,-115.56302,16.9,-86.6,322.0,DANAE C,IMO9226425,9HA3481,70,0,208,29,11.4,79,B
229646000,2020-06-01T09:23:27,27.81289,-115.57694,16.9,-87.6,322.0,DANAE C,IMO9226425,9HA3481,70,0,208,29,11.4,79,B
311588000,2020-06-01T09:27:47,34.34535,-75.46375,16.9,39.5,44.0,DOLE ECUADOR,IMO8513479,C6FX6,70,0,178,27,8.7,70,B
308457000,2020-06-01T09:31:52,27.44338,-115.05209,20.2,144.4,145.0,DISNEY WONDER,IMO9126819,C6QM8,60,0,294,32,8.0,,B
477639300,2020-06-01T09:36:25,29.68397,-120.80015,15.0,-102.8,309.0,BERNHARD SCHULTE,IMO9484546,VRGA3,70,0,264,32,13.5,71,B
338500000,2020-06-01T09:40:54,36.05859,-125.22636,14.2,126.1,128.0,EAGLE BAY,IMO9642095,KEBO,80,0,251,43,15.0,80,B
338500000,2020-06-01T09:45:24,36.04808,-125.20882,14.2,125.4,127.0,EAGLE BAY,IMO9642095,KEBO,80,0,251,43,15.0,80,B
636019760,2020-06-01T09:50:13,24.48215,-114.57023,16.8,-112.8,298.0,NYK LYNX,IMO9229324,D5WA5,70,0,299,40,12.1,70,B
477639300,2020-06-01T09:54:50,29.72943,-120.86990,14.7,-102.4,310.0,BERNHARD SCHULTE,IMO9484546,VRGA3,70,0,264,32,13.5,71,B
309901000,2020-06-01T10:00:02,25.06260,-114.21610,18.2,127.5,127.0,MOL CELEBRATION,IMO9321251,C6WW7,70,0,316,45,14.5,,B
311588000,2020-06-01T10:03:46,34.47951,-75.34041,16.8,37.6,43.0,DOLE ECUADOR,IMO8513479,C6FX6,70,0,178,27,8.7,70,B
636019760,2020-06-01T10:08:44,24.52141,-114.65463,16.7,-112.9,298.0,NYK LYNX,IMO9229324,D5WA5,70,0,299,40,12.1,70,B
258640000,2020-06-01T10:13:10,35.63367,-122.35000,17.7,156.0,155.0,CLIPPER NEPTUN,IMO9372432,LAHY6,80,0,204,32,12.1,,B
636019760,2020-06-01T10:17:26,24.53979,-114.69406,16.8,-112.3,299.0,NYK LYNX,IMO9229324,D5WA5,70,0,299,40,12.1,70,B
258640000,2020-06-01T10:21:53,35.59367,-122.32950,17.6,158.0,156.0,CLIPPER NEPTUN,IMO9372432,LAHY6,80,0,204,32,12.1,,B
477639300,2020-06-01T10:26:01,29.80933,-120.98578,15.1,-101.5,311.0,BERNHARD SCHULTE,IMO9484546,VRGA3,70,0,264,32,13.5,71,B
477639300,2020-06-01T10:30:26,29.82072,-121.00240,15.0,-101.5,310.0,BERNHARD SCHULTE,IMO9484546,VRGA3,70,0,264,32,13.5,71,B
229646000,2020-06-01T10:34:51,28.09421,-115.77720,16.7,-70.6,338.0,DANAE C,IMO9226425,9HA3481,70,0,208,29,11.4,79,B
311588000,2020-06-01T10:39:04,34.61091,-75.21630,17.1,40.7,45.0,DOLE ECUADOR,IMO8513479,C6FX6,70,0,178,27,8.7,70,B
636017711,2020-06-01T10:43:30,26.49067,-89.73495,15.9,114.1,114.0,GASCHEM BELUGA,IMO9743928,D5MJ2,80,0,,,,,B
308457000,2020-06-01T10:47:41,27.09357,-114.77104,19.9,143.9,143.0,DISNEY WONDER,IMO9126819,C6QM8,60,0,294,32,8.0,,B
565473000,2020-06-01T10:52:02,29.01071,-116.36254,17.1,-69.5,341.0,MAERSK NORTHAMPTON,IMO9215919,9VPY3,70,0,210,30,11.5,70,B
477639300,2020-06-01T10:56:44,29.88878,-121.10160,15.1,-101.3,311.0,BERNHARD SCHULTE,IMO9484546,VRGA3,70,0,264,32,13.5,71,B
636019760,2020-06-01T11:00:26,24.63141,-114.89076,16.9,-113.6,297.0,NYK LYNX,IMO9229324,D5WA5,70,0,299,40,12.1,70,B
353592000,2020-06-01T11:04:51,26.14172,-115.68385,14.9,-101.6,309.0,HANOI BRIDGE,IMO9588093,3FHS3,70,0,334,45,14.0,73,B
311588000,2020-06-01T11:09:46,34.72551,-75.10630,17.4,30.7,34.0,DOLE ECUADOR,IMO8513479,C6FX6,70,0,178,27,8.7,70,B
308457000,2020-06-01T11:14:23,26.97713,-114.67260,19.2,141.9,142.0,DISNEY WONDER,IMO9126819,C6QM8,60,0,294,32,8.0,,B
353592000,2020-06-01T11:18:57,26.17793,-115.73467,14.9,-101.6,308.0,HANOI BRIDGE,IMO9588093,3FHS3,70,0,334,45,14.0,73,B
636019760,2020-06-01T11:24:02,24.68167,-114.99881,16.7,-112.4,298.0,NYK LYNX,IMO9229324,D5WA5,70,0,299,40,12.1,70,B
477639300,2020-06-01T11:28:32,29.97401,-121.22227,15.4,-100.8,310.0,BERNHARD SCHULTE,IMO9484546,VRGA3,70,0,264,32,13.5,71,B
477639300,2020-06-01T11:32:55,29.98573,-121.23910,15.3,-101.4,310.0,BERNHARD SCHULTE,IMO9484546,VRGA3,70,0,264,32,13.5,71,B
338500000,2020-06-01T11:37:24,35.79348,-124.75709,14.4,124.3,126.0,EAGLE BAY,IMO9642095,KEBO,80,0,251,43,15.0,80,B
338500000,2020-06-01T11:41:48,35.78347,-124.73944,14.3,124.4,126.0,EAGLE BAY,IMO9642095,KEBO,80,0,251,43,15.0,80,B
636019760,2020-06-01T11:46:02,24.72759,-115.09959,17.0,-112.5,297.0,NYK LYNX,IMO9229324,D5WA5,70,0,299,40,12.1,70,B
258640000,2020-06-01T11:50:05,35.18900,-122.13867,17.8,157.0,154.0,CLIPPER NEPTUN,IMO9372432,LAHY6,80,0,204,32,12.1,,B
338500000,2020-06-01T11:53:59,35.75564,-124.69076,14.3,124.8,126.0,EAGLE BAY,IMO9642095,KEBO,80,0,251,43,15.0,80,B
353592000,2020-06-01T11:58:15,26.27915,-115.87658,14.8,-101.6,308.0,HANOI BRIDGE,IMO9588093,3FHS3,70,0,334,45,14.0,73,B
308457000,2020-06-01T12:01:16,26.77338,-114.50712,18.8,143.6,141.0,DISNEY WONDER,IMO9126819,C6QM8,60,0,294,32,8.0,,B
309901000,2020-06-01T12:05:51,24.66614,-113.66677,17.9,127.6,126.0,MOL CELEBRATION,IMO9321251,C6WW7,70,0,316,45,14.5,,B
258640000,2020-06-01T12:10:11,35.09933,-122.09267,17.3,156.0,155.0,CLIPPER NEPTUN,IMO9372432,LAHY6,80,0,204,32,12.1,,A
353592000,2020-06-01T12:14:21,26.32028,-115.93513,14.8,-102.6,308.0,HANOI BRIDGE,IMO9588093,3FHS3,70,0,334,45,14.0,73,B
636019760,2020-06-01T12:18:32,24.79619,-115.24980,17.0,-113.5,296.0,NYK LYNX,IMO9229324,D5WA5,70,0,299,40,12.1,70,B
353592000,2020-06-01T12:22:56,26.34210,-115.96630,14.8,-102.6,308.0,HANOI BRIDGE,IMO9588093,3FHS3,70,0,334,45,14.0,73,B
353592000,2020-06-01T12:27:15,26.35303,-115.98187,14.8,-101.6,308.0,HANOI BRIDGE,IMO9588093,3FHS3,70,0,334,45,14.0,73,B
258640000,2020-06-01T12:31:41,35.00417,-122.04150,17.3,158.0,156.0,CLIPPER NEPTUN,IMO9372432,LAHY6,80,0,204,32,12.1,,B
636019760,2020-06-01T12:36:02,24.83349,-115.33058,17.0,-112.7,297.0,NYK LYNX,IMO9229324,D5WA5,70,0,299,40,12.1,70,B
636019760,2020-06-01T12:40:26,24.84296,-115.35089,17.0,-112.5,297.0,NYK LYNX,IMO9229324,D5WA5,70,0,299,40,12.1,70,B
308457000,2020-06-01T12:44:53,26.59121,-114.35524,18.6,143.8,144.0,DISNEY WONDER,IMO9126819,C6QM8,60,0,294,32,8.0,,B
229646000,2020-06-01T12:49:14,28.66372,-116.01085,15.9,-68.6,339.0,DANAE C,IMO9226425,9HA3481,70,0,208,29,11.4,79,B
477639300,2020-06-01T12:54:21,30.20006,-121.55750,15.4,-101.6,309.0,BERNHARD SCHULTE,IMO9484546,VRGA3,70,0,264,32,13.5,71,B
308457000,2020-06-01T12:59:34,26.52944,-114.30545,18.5,144.7,146.0,DISNEY WONDER,IMO9126819,C6QM8,60,0,294,32,8.0,,B
636019760,2020-06-01T13:03:56,24.89038,-115.46109,16.9,-114.2,296.0,NYK LYNX,IMO9229324,D5WA5,70,0,299,40,12.1,70,B
308457000,2020-06-01T13:08:58,26.48975,-114.27405,18.6,144.8,146.0,DISNEY WONDER,IMO9126819,C6QM8,60,0,294,32,8.0,,B
636019760,2020-06-01T13:13:49,24.90993,-115.50715,16.8,-114.7,295.0,NYK LYNX,IMO9229324,D5WA5,70,0,299,40,12.1,70,B
636019760,2020-06-01T13:18:02,24.91823,-115.52687,16.9,-114.3,296.0,NYK LYNX,IMO9229324,D5WA5,70,0,299,40,12.1,70,B
636019760,2020-06-01T13:22:26,24.92705,-115.54755,17.0,-114.8,296.0,NYK LYNX,IMO9229324,D5WA5,70,0,299,40,12.1,70,B
308457000,2020-06-01T13:26:52,26.41529,-114.21263,18.6,143.6,146.0,DISNEY WONDER,IMO9126819,C6QM8,60,0,294,32,8.0,,B
308457000,2020-06-01T13:31:28,26.39590,-114.19693,18.7,144.8,147.0,DISNEY WONDER,IMO9126819,C6QM8,60,0,294,32,8.0,,B
308457000,2020-06-01T13:35:58,26.37665,-114.18175,18.9,145.1,146.0,DISNEY WONDER,IMO9126819,C6QM8,60,0,294,32,8.0,,B
308457000,2020-06-01T13:40:23,26.35784,-114.16672,18.8,143.2,144.0,DISNEY WONDER,IMO9126819,C6QM8,60,0,294,32,8.0,,B
353592000,2020-06-01T13:44:50,26.55128,-116.26353,14.8,-100.6,310.0,HANOI BRIDGE,IMO9588093,3FHS3,70,0,334,45,14.0,73,B
353592000,2020-06-01T13:49:15,26.56297,-116.27930,14.9,-99.6,310.0,HANOI BRIDGE,IMO9588093,3FHS3,70,0,334,45,14.0,73,B
353592000,2020-06-01T13:53:39,26.57457,-116.29498,14.9,-100.6,310.0,HANOI BRIDGE,IMO9588093,3FHS3,70,0,334,45,14.0,73,B
353592000,2020-06-01T13:58:15,26.58677,-116.31158,15.0,-100.6,310.0,HANOI BRIDGE,IMO9588093,3FHS3,70,0,334,45,14.0,73,B
338500000,2020-06-01T14:02:12,35.44975,-124.19142,14.0,123.7,120.0,EAGLE BAY,IMO9642095,KEBO,80,0,251,43,15.0,80,B
309901000,2020-06-01T14:06:38,24.28785,-113.14574,18.0,127.3,127.0,MOL CELEBRATION,IMO9321251,C6WW7,70,0,316,45,14.5,,B
309901000,2020-06-01T14:10:57,24.27468,-113.12685,18.0,127.2,128.0,MOL CELEBRATION,IMO9321251,C6WW7,70,0,316,45,14.5,,B
